available_bike_stands,hour,surface_pressure,is_day,apparent_temperature,date
13,8,985.6142857142858,1,15.957142857142856,2023-09-17 08:00:00+00:00
15,9,986.4,1,19.0,2023-09-17 09:00:00+00:00
14,10,986.4,1,21.5,2023-09-17 10:00:00+00:00
12,11,986.3,1,24.049999999999997,2023-09-17 11:00:00+00:00
10,12,986.3,1,25.799999999999997,2023-09-17 12:00:00+00:00
13,13,986.2571428571429,1,26.7,2023-09-17 13:00:00+00:00
14,14,985.95,1,27.25,2023-09-17 14:00:00+00:00
15,15,985.5875,1,27.4375,2023-09-17 15:00:00+00:00
16,16,985.0,1,27.41111111111111,2023-09-17 16:00:00+00:00
19,17,984.55,1,27.05,2023-09-17 17:00:00+00:00
16,18,984.45,1,26.35,2023-09-17 18:00:00+00:00
14,19,984.6999999999999,0,24.211111111111112,2023-09-17 19:00:00+00:00
12,20,985.4500000000002,0,21.150000000000002,2023-09-17 20:00:00+00:00
11,21,985.6500000000001,0,19.95,2023-09-17 21:00:00+00:00
11,22,985.35,0,19.2,2023-09-17 22:00:00+00:00
11,23,985.1,0,18.599999999999998,2023-09-17 23:00:00+00:00
11,0,984.9499999999999,0,18.25,2023-09-18 00:00:00+00:00
11,1,984.9,0,17.400000000000002,2023-09-18 01:00:00+00:00
11,2,985.0,0,16.599999999999998,2023-09-18 02:00:00+00:00
11,3,984.7714285714285,0,15.485714285714286,2023-09-18 03:00:00+00:00
13,4,984.1625,0,14.8,2023-09-18 04:00:00+00:00
19,5,983.5818181818181,0,14.390909090909092,2023-09-18 05:00:00+00:00
19,6,983.1090909090909,1,13.763636363636364,2023-09-18 06:00:00+00:00
20,7,983.05,1,13.95,2023-09-18 07:00:00+00:00
20,8,982.9285714285714,1,15.442857142857145,2023-09-18 08:00:00+00:00
19,9,983.1999999999999,1,18.12857142857143,2023-09-18 09:00:00+00:00
12,10,983.25,1,21.0,2023-09-18 10:00:00+00:00
11,11,982.7666666666667,1,23.9,2023-09-18 11:00:00+00:00
15,12,981.5999999999999,1,27.75,2023-09-18 12:00:00+00:00
16,13,981.0,1,29.25,2023-09-18 13:00:00+00:00
9,14,980.6090909090909,1,28.936363636363637,2023-09-18 14:00:00+00:00
7,15,979.9333333333333,1,28.344444444444445,2023-09-18 15:00:00+00:00
7,16,979.0444444444444,1,29.06666666666667,2023-09-18 16:00:00+00:00
8,17,978.1909090909091,1,27.6,2023-09-18 17:00:00+00:00
11,18,977.6111111111111,1,24.799999999999997,2023-09-18 18:00:00+00:00
8,19,977.95,0,24.55,2023-09-18 19:00:00+00:00
7,20,978.5333333333333,0,24.755555555555556,2023-09-18 20:00:00+00:00
6,21,978.8142857142857,0,24.52857142857143,2023-09-18 21:00:00+00:00
5,22,978.9,0,23.649999999999995,2023-09-18 22:00:00+00:00
4,23,978.5571428571428,0,22.04285714285714,2023-09-18 23:00:00+00:00
4,0,978.35,0,21.0,2023-09-19 00:00:00+00:00
2,1,978.5142857142857,0,20.97142857142857,2023-09-19 01:00:00+00:00
2,2,978.4,0,20.75,2023-09-19 02:00:00+00:00
2,3,978.5999999999999,0,20.900000000000002,2023-09-19 03:00:00+00:00
2,4,979.0499999999998,0,20.8,2023-09-19 04:00:00+00:00
2,5,979.425,0,20.25,2023-09-19 05:00:00+00:00
8,6,979.842857142857,1,20.228571428571428,2023-09-19 06:00:00+00:00
10,7,981.0222222222224,1,19.788888888888888,2023-09-19 07:00:00+00:00
11,8,982.0,1,19.522222222222226,2023-09-19 08:00:00+00:00
12,9,983.25,1,20.6125,2023-09-19 09:00:00+00:00
13,10,983.5363636363636,1,21.59090909090909,2023-09-19 10:00:00+00:00
15,11,983.4000000000001,1,23.0,2023-09-19 11:00:00+00:00
14,12,983.3545454545455,1,23.772727272727273,2023-09-19 12:00:00+00:00
14,13,983.4818181818181,1,24.05454545454546,2023-09-19 13:00:00+00:00
11,14,983.6090909090909,1,24.136363636363637,2023-09-19 14:00:00+00:00
13,15,983.5,1,24.1,2023-09-19 15:00:00+00:00
10,16,983.5909090909091,1,23.80909090909091,2023-09-19 16:00:00+00:00
8,17,983.2,1,23.5,2023-09-19 17:00:00+00:00
8,18,982.82,1,23.0,2023-09-19 18:00:00+00:00
5,19,983.8375,0,21.3,2023-09-19 19:00:00+00:00
6,20,984.275,0,19.8375,2023-09-19 20:00:00+00:00
3,21,984.3,0,19.55,2023-09-19 21:00:00+00:00
2,22,984.6857142857143,0,18.342857142857145,2023-09-19 22:00:00+00:00
3,23,984.5571428571428,0,16.771428571428572,2023-09-19 23:00:00+00:00
2,0,984.25,0,15.800000000000002,2023-09-20 00:00:00+00:00
2,1,984.4000000000001,0,14.4,2023-09-20 01:00:00+00:00
2,2,984.6999999999999,0,13.1,2023-09-20 02:00:00+00:00
2,3,984.8,0,12.528571428571428,2023-09-20 03:00:00+00:00
6,4,984.5777777777777,0,11.133333333333333,2023-09-20 04:00:00+00:00
14,5,984.3,0,10.3,2023-09-20 05:00:00+00:00
20,6,984.24,1,10.760000000000002,2023-09-20 06:00:00+00:00
20,7,984.5571428571428,1,12.457142857142857,2023-09-20 07:00:00+00:00
20,8,985.25,1,15.5,2023-09-20 08:00:00+00:00
20,9,985.8,1,18.4,2023-09-20 09:00:00+00:00
21,10,985.625,1,20.8625,2023-09-20 10:00:00+00:00
21,11,985.0444444444444,1,22.700000000000003,2023-09-20 11:00:00+00:00
20,12,984.2444444444445,1,24.37777777777778,2023-09-20 12:00:00+00:00
19,13,983.5916666666666,1,24.683333333333334,2023-09-20 13:00:00+00:00
17,14,983.05,1,24.8,2023-09-20 14:00:00+00:00
12,15,982.75,1,24.9,2023-09-20 15:00:00+00:00
7,16,982.2000000000002,1,25.099999999999998,2023-09-20 16:00:00+00:00
5,17,981.3,1,24.85,2023-09-20 17:00:00+00:00
4,18,980.9000000000001,1,24.0,2023-09-20 18:00:00+00:00
0,19,981.2428571428571,0,23.2,2023-09-20 19:00:00+00:00
0,20,981.3,0,22.6,2023-09-20 20:00:00+00:00
3,21,981.0500000000001,0,21.900000000000002,2023-09-20 21:00:00+00:00
3,22,980.842857142857,0,19.857142857142858,2023-09-20 22:00:00+00:00
3,23,980.3499999999999,0,19.9,2023-09-20 23:00:00+00:00
3,0,979.8,0,19.72,2023-09-21 00:00:00+00:00
4,1,979.9,0,18.650000000000002,2023-09-21 01:00:00+00:00
3,2,979.75,0,17.55,2023-09-21 02:00:00+00:00
4,3,979.3285714285714,0,17.042857142857144,2023-09-21 03:00:00+00:00
7,4,978.5333333333334,0,17.200000000000003,2023-09-21 04:00:00+00:00
12,5,977.85,0,17.150000000000002,2023-09-21 05:00:00+00:00
17,6,977.1666666666666,1,16.666666666666668,2023-09-21 06:00:00+00:00
17,7,976.7,1,17.2,2023-09-21 07:00:00+00:00
18,8,976.9909090909091,1,19.41818181818182,2023-09-21 08:00:00+00:00
16,9,977.7333333333333,1,22.822222222222223,2023-09-21 09:00:00+00:00
19,10,977.6181818181817,1,24.927272727272726,2023-09-21 10:00:00+00:00
21,11,977.225,1,25.3875,2023-09-21 11:00:00+00:00
17,12,976.9000000000001,1,25.4,2023-09-21 12:00:00+00:00
12,13,976.3818181818183,1,24.872727272727275,2023-09-21 13:00:00+00:00
9,14,975.76,1,24.48,2023-09-21 14:00:00+00:00
6,15,975.45,1,24.25,2023-09-21 15:00:00+00:00
2,16,975.1666666666666,1,24.1,2023-09-21 16:00:00+00:00
2,17,974.5636363636364,1,23.718181818181815,2023-09-21 17:00:00+00:00
11,18,974.05,1,23.25,2023-09-21 18:00:00+00:00
8,19,973.9,0,21.35,2023-09-21 19:00:00+00:00
5,20,974.0,0,19.144444444444442,2023-09-21 20:00:00+00:00
2,21,973.9,0,18.05,2023-09-21 21:00:00+00:00
1,22,973.8571428571429,0,17.62857142857143,2023-09-21 22:00:00+00:00
1,23,973.6428571428571,0,17.714285714285715,2023-09-21 23:00:00+00:00
2,0,973.1999999999999,0,17.650000000000002,2023-09-22 00:00:00+00:00
2,1,973.3000000000001,0,18.3,2023-09-22 01:00:00+00:00
1,2,973.7857142857143,0,20.271428571428572,2023-09-22 02:00:00+00:00
2,3,973.625,0,21.9875,2023-09-22 03:00:00+00:00
6,4,973.1999999999999,0,20.099999999999998,2023-09-22 04:00:00+00:00
9,5,972.9,0,17.2,2023-09-22 05:00:00+00:00
16,6,973.2444444444445,1,16.6,2023-09-22 06:00:00+00:00
20,7,973.7875,1,17.425,2023-09-22 07:00:00+00:00
22,8,974.4857142857143,1,20.728571428571428,2023-09-22 08:00:00+00:00
21,9,975.15,1,23.75,2023-09-22 09:00:00+00:00
20,10,975.0222222222221,1,24.422222222222224,2023-09-22 10:00:00+00:00
20,11,974.8,1,24.85,2023-09-22 11:00:00+00:00
20,12,974.9,1,25.700000000000003,2023-09-22 12:00:00+00:00
12,13,975.05,1,25.65,2023-09-22 13:00:00+00:00
12,14,974.6999999999999,1,24.200000000000003,2023-09-22 14:00:00+00:00
15,15,974.6200000000001,1,24.080000000000002,2023-09-22 15:00:00+00:00
9,16,974.5,1,24.15,2023-09-22 16:00:00+00:00
15,17,974.2,1,23.925,2023-09-22 17:00:00+00:00
19,18,974.5999999999999,1,23.466666666666665,2023-09-22 18:00:00+00:00
16,19,975.0375,0,22.675,2023-09-22 19:00:00+00:00
5,20,974.8888888888889,0,22.1,2023-09-22 20:00:00+00:00
1,21,974.9777777777776,0,21.92222222222222,2023-09-22 21:00:00+00:00
2,22,975.0333333333333,0,21.033333333333335,2023-09-22 22:00:00+00:00
1,23,975.0111111111112,0,20.1,2023-09-22 23:00:00+00:00
3,0,975.2,0,21.0,2023-09-23 00:00:00+00:00
18,1,975.4875,0,21.6,2023-09-23 01:00:00+00:00
20,2,975.7571428571429,0,20.2,2023-09-23 02:00:00+00:00
19,3,975.7000000000002,0,19.05,2023-09-23 03:00:00+00:00
19,4,976.2000000000002,0,18.95,2023-09-23 04:00:00+00:00
19,5,976.6500000000001,0,18.75,2023-09-23 05:00:00+00:00
20,6,977.1999999999999,1,18.74285714285714,2023-09-23 06:00:00+00:00
20,7,978.4,1,17.7,2023-09-23 07:00:00+00:00
20,8,979.5999999999999,1,15.850000000000001,2023-09-23 08:00:00+00:00
20,9,980.75,1,15.450000000000001,2023-09-23 09:00:00+00:00
20,10,981.6500000000001,1,15.4,2023-09-23 10:00:00+00:00
20,11,982.05,1,15.15,2023-09-23 11:00:00+00:00
20,12,982.15,1,14.9,2023-09-23 12:00:00+00:00
21,13,982.15,1,14.5,2023-09-23 13:00:00+00:00
21,14,982.5,1,14.700000000000001,2023-09-23 14:00:00+00:00
21,15,983.3000000000001,1,15.100000000000001,2023-09-23 15:00:00+00:00
16,16,983.25,1,15.100000000000001,2023-09-23 16:00:00+00:00
17,17,983.1285714285714,1,14.9,2023-09-23 17:00:00+00:00
18,18,983.5499999999998,1,14.450000000000001,2023-09-23 18:00:00+00:00
17,19,984.1999999999999,0,14.114285714285714,2023-09-23 19:00:00+00:00
16,20,984.7142857142857,0,14.285714285714286,2023-09-23 20:00:00+00:00
16,21,985.0857142857143,0,14.357142857142858,2023-09-23 21:00:00+00:00
15,22,984.8571428571429,0,14.014285714285716,2023-09-23 22:00:00+00:00
13,23,985.342857142857,0,13.22857142857143,2023-09-23 23:00:00+00:00
13,0,986.0,0,12.700000000000001,2023-09-24 00:00:00+00:00
12,1,985.6999999999999,0,12.049999999999999,2023-09-24 01:00:00+00:00
10,2,985.5285714285714,0,11.5,2023-09-24 02:00:00+00:00
9,3,985.9000000000001,0,11.450000000000001,2023-09-24 03:00:00+00:00
9,4,985.6500000000001,0,11.5,2023-09-24 04:00:00+00:00
9,5,985.6500000000001,0,11.75,2023-09-24 05:00:00+00:00
10,6,986.4499999999999,1,11.9,2023-09-24 06:00:00+00:00
10,7,987.5999999999999,1,12.049999999999999,2023-09-24 07:00:00+00:00
10,8,988.75,1,12.149999999999999,2023-09-24 08:00:00+00:00
9,9,989.4428571428572,1,12.214285714285714,2023-09-24 09:00:00+00:00
8,10,989.2714285714286,1,11.957142857142857,2023-09-24 10:00:00+00:00
8,11,989.1285714285715,1,11.200000000000001,2023-09-24 11:00:00+00:00
8,12,989.75,1,11.100000000000001,2023-09-24 12:00:00+00:00
9,13,989.9,1,11.15,2023-09-24 13:00:00+00:00
9,14,990.05,1,11.100000000000001,2023-09-24 14:00:00+00:00
8,15,990.1625,1,11.05,2023-09-24 15:00:00+00:00
9,16,990.1444444444446,1,10.233333333333333,2023-09-24 16:00:00+00:00
10,17,990.0375,1,9.8875,2023-09-24 17:00:00+00:00
8,18,990.0857142857143,1,10.12857142857143,2023-09-24 18:00:00+00:00
6,19,990.3875,0,10.4125,2023-09-24 19:00:00+00:00
4,20,990.7857142857143,0,10.642857142857142,2023-09-24 20:00:00+00:00
2,21,991.1285714285714,0,10.928571428571429,2023-09-24 21:00:00+00:00
1,22,991.0857142857142,0,11.1,2023-09-24 22:00:00+00:00
1,23,991.0,0,11.200000000000001,2023-09-24 23:00:00+00:00
1,0,991.1500000000001,0,11.5,2023-09-25 00:00:00+00:00
1,1,991.1500000000001,0,11.649999999999999,2023-09-25 01:00:00+00:00
2,2,990.9500000000002,0,11.549999999999999,2023-09-25 02:00:00+00:00
2,3,990.6500000000001,0,11.450000000000001,2023-09-25 03:00:00+00:00
1,4,990.3714285714286,0,11.285714285714286,2023-09-25 04:00:00+00:00
8,5,989.7333333333333,0,11.466666666666665,2023-09-25 05:00:00+00:00
17,6,990.0,1,11.9,2023-09-25 06:00:00+00:00
20,7,990.6,1,12.75,2023-09-25 07:00:00+00:00
21,8,991.0888888888888,1,13.8,2023-09-25 08:00:00+00:00
17,9,991.4,1,14.35,2023-09-25 09:00:00+00:00
15,10,991.6,1,14.319999999999999,2023-09-25 10:00:00+00:00
18,11,991.9666666666667,1,14.333333333333334,2023-09-25 11:00:00+00:00
19,12,991.95,1,15.45,2023-09-25 12:00:00+00:00
20,13,991.9363636363636,1,15.745454545454544,2023-09-25 13:00:00+00:00
20,14,991.7727272727273,1,15.909090909090908,2023-09-25 14:00:00+00:00
18,15,991.55,1,15.9,2023-09-25 15:00:00+00:00
10,16,991.7090909090908,1,15.745454545454544,2023-09-25 16:00:00+00:00
13,17,991.9200000000001,1,15.74,2023-09-25 17:00:00+00:00
15,18,992.35,1,15.600000000000001,2023-09-25 18:00:00+00:00
14,19,992.6428571428571,0,15.228571428571428,2023-09-25 19:00:00+00:00
11,20,992.6,0,14.75,2023-09-25 20:00:00+00:00
11,21,992.4,0,13.75,2023-09-25 21:00:00+00:00
10,22,992.5999999999999,0,12.85,2023-09-25 22:00:00+00:00
10,23,992.5500000000001,0,12.549999999999999,2023-09-25 23:00:00+00:00
9,0,992.2,0,12.22,2023-09-26 00:00:00+00:00
9,1,992.25,0,11.899999999999999,2023-09-26 01:00:00+00:00
9,2,992.0714285714286,0,11.814285714285715,2023-09-26 02:00:00+00:00
10,3,991.75,0,11.9,2023-09-26 03:00:00+00:00
10,4,991.4000000000001,0,12.05,2023-09-26 04:00:00+00:00
17,5,991.2444444444445,0,12.377777777777776,2023-09-26 05:00:00+00:00
21,6,991.2999999999998,1,12.733333333333333,2023-09-26 06:00:00+00:00
21,7,991.4714285714286,1,13.700000000000001,2023-09-26 07:00:00+00:00
19,8,991.3857142857142,1,15.62857142857143,2023-09-26 08:00:00+00:00
20,9,991.3799999999999,1,18.32,2023-09-26 09:00:00+00:00
21,10,991.6857142857143,1,21.24285714285714,2023-09-26 10:00:00+00:00
18,11,991.3083333333334,1,22.808333333333334,2023-09-26 11:00:00+00:00
20,12,991.1545454545455,1,23.427272727272726,2023-09-26 12:00:00+00:00
11,13,990.7,1,24.245454545454546,2023-09-26 13:00:00+00:00
10,14,989.8454545454547,1,24.772727272727273,2023-09-26 14:00:00+00:00
9,15,989.6375,1,24.825,2023-09-26 15:00:00+00:00
7,16,989.35,1,25.0,2023-09-26 16:00:00+00:00
12,17,989.3727272727273,1,25.00909090909091,2023-09-26 17:00:00+00:00
5,18,989.8818181818183,1,23.80909090909091,2023-09-26 18:00:00+00:00
2,19,989.9888888888888,0,20.166666666666668,2023-09-26 19:00:00+00:00
0,20,990.1142857142858,0,18.085714285714285,2023-09-26 20:00:00+00:00
1,21,990.3499999999999,0,17.35,2023-09-26 21:00:00+00:00
0,22,990.4,0,16.4,2023-09-26 22:00:00+00:00
0,23,990.5,0,15.700000000000001,2023-09-26 23:00:00+00:00
0,0,990.6,0,15.35,2023-09-27 00:00:00+00:00
0,1,990.5500000000001,0,15.399999999999999,2023-09-27 01:00:00+00:00
0,2,990.15,0,15.1,2023-09-27 02:00:00+00:00
1,3,989.8375,0,14.5375,2023-09-27 03:00:00+00:00
6,4,989.7428571428571,0,14.157142857142857,2023-09-27 04:00:00+00:00
9,5,989.6,0,13.95,2023-09-27 05:00:00+00:00
18,6,989.5999999999999,1,14.0,2023-09-27 06:00:00+00:00
21,7,989.95,1,14.7,2023-09-27 07:00:00+00:00
17,8,990.5,1,17.6,2023-09-27 08:00:00+00:00
18,9,991.0090909090909,1,21.327272727272728,2023-09-27 09:00:00+00:00
21,10,991.45,1,22.85,2023-09-27 10:00:00+00:00
20,11,991.7999999999998,1,23.25,2023-09-27 11:00:00+00:00
21,12,991.5777777777777,1,24.01111111111111,2023-09-27 12:00:00+00:00
17,13,991.15,1,24.6,2023-09-27 13:00:00+00:00
11,14,990.6272727272727,1,24.59090909090909,2023-09-27 14:00:00+00:00
5,15,990.1272727272727,1,24.60909090909091,2023-09-27 15:00:00+00:00
2,16,989.8,1,24.15,2023-09-27 16:00:00+00:00
2,17,989.5,1,23.366666666666667,2023-09-27 17:00:00+00:00
1,18,989.0333333333333,1,21.099999999999998,2023-09-27 18:00:00+00:00
1,19,989.1285714285714,0,16.585714285714285,2023-09-27 19:00:00+00:00
1,20,989.0777777777777,0,15.58888888888889,2023-09-27 20:00:00+00:00
0,21,988.8857142857142,0,15.2,2023-09-27 21:00:00+00:00
0,22,989.15,0,14.649999999999999,2023-09-27 22:00:00+00:00
0,23,989.075,0,14.1,2023-09-27 23:00:00+00:00
7,0,988.7,0,13.74,2023-09-28 00:00:00+00:00
22,1,988.5500000000001,0,13.6,2023-09-28 01:00:00+00:00
21,2,988.3571428571429,0,13.571428571428571,2023-09-28 02:00:00+00:00
21,3,988.25,0,13.25,2023-09-28 03:00:00+00:00
21,4,987.9142857142858,0,12.357142857142858,2023-09-28 04:00:00+00:00
21,5,987.7444444444445,0,11.622222222222224,2023-09-28 05:00:00+00:00
20,6,988.0222222222224,1,11.177777777777777,2023-09-28 06:00:00+00:00
20,7,988.45,1,12.1,2023-09-28 07:00:00+00:00
21,8,988.8,1,15.65,2023-09-28 08:00:00+00:00
19,9,989.05,1,19.5,2023-09-28 09:00:00+00:00
20,10,989.35,1,21.4,2023-09-28 10:00:00+00:00
17,11,989.1727272727272,1,22.663636363636364,2023-09-28 11:00:00+00:00
9,12,989.0,1,23.650000000000002,2023-09-28 12:00:00+00:00
12,13,988.9636363636364,1,24.045454545454547,2023-09-28 13:00:00+00:00
16,14,988.7111111111111,1,23.96666666666667,2023-09-28 14:00:00+00:00
14,15,988.6555555555556,1,23.8,2023-09-28 15:00:00+00:00
7,16,988.55,1,23.75,2023-09-28 16:00:00+00:00
3,17,988.2636363636364,1,23.29090909090909,2023-09-28 17:00:00+00:00
8,18,988.0555555555555,1,20.711111111111112,2023-09-28 18:00:00+00:00
9,19,988.35,0,16.950000000000003,2023-09-28 19:00:00+00:00
7,20,988.7888888888889,0,15.133333333333335,2023-09-28 20:00:00+00:00
0,21,989.0,0,13.800000000000002,2023-09-28 21:00:00+00:00
0,22,989.25,0,12.800000000000002,2023-09-28 22:00:00+00:00
2,23,989.342857142857,0,12.357142857142858,2023-09-28 23:00:00+00:00
21,0,989.5,0,12.05,2023-09-29 00:00:00+00:00
21,1,989.6500000000001,0,11.699999999999998,2023-09-29 01:00:00+00:00
21,2,989.4499999999999,0,11.5,2023-09-29 02:00:00+00:00
21,3,989.3857142857142,0,11.085714285714287,2023-09-29 03:00:00+00:00
21,4,989.25,0,10.600000000000001,2023-09-29 04:00:00+00:00
21,5,989.0600000000001,0,9.98,2023-09-29 05:00:00+00:00
20,6,989.1,1,9.3875,2023-09-29 06:00:00+00:00
19,7,989.3222222222222,1,10.033333333333333,2023-09-29 07:00:00+00:00
21,8,989.875,1,14.325,2023-09-29 08:00:00+00:00
16,9,990.4181818181819,1,17.681818181818183,2023-09-29 09:00:00+00:00
12,10,990.8,1,19.54,2023-09-29 10:00:00+00:00
16,11,990.75,1,21.150000000000002,2023-09-29 11:00:00+00:00
19,12,990.4727272727273,1,23.00909090909091,2023-09-29 12:00:00+00:00
18,13,989.9307692307692,1,23.884615384615383,2023-09-29 13:00:00+00:00
18,14,989.4777777777776,1,23.53333333333333,2023-09-29 14:00:00+00:00
20,15,989.0,1,23.0,2023-09-29 15:00:00+00:00
15,16,988.6454545454545,1,22.6,2023-09-29 16:00:00+00:00
7,17,988.3000000000001,1,22.25,2023-09-29 17:00:00+00:00
6,18,988.0,1,21.02,2023-09-29 18:00:00+00:00
2,19,988.15,0,17.8,2023-09-29 19:00:00+00:00
3,20,988.4818181818181,0,14.945454545454545,2023-09-29 20:00:00+00:00
8,21,988.86,0,13.319999999999999,2023-09-29 21:00:00+00:00
8,22,989.0,0,12.0,2023-09-29 22:00:00+00:00
4,23,989.0636363636364,0,11.454545454545455,2023-09-29 23:00:00+00:00
1,0,989.2428571428571,0,11.328571428571427,2023-09-30 00:00:00+00:00
0,1,989.25,0,11.25,2023-09-30 01:00:00+00:00
0,2,989.2000000000002,0,11.5,2023-09-30 02:00:00+00:00
0,3,988.85,0,11.649999999999999,2023-09-30 03:00:00+00:00
0,4,988.35,0,11.1,2023-09-30 04:00:00+00:00
3,5,988.125,0,10.95,2023-09-30 05:00:00+00:00
7,6,988.4714285714286,1,11.87142857142857,2023-09-30 06:00:00+00:00
16,7,989.3399999999999,1,12.819999999999999,2023-09-30 07:00:00+00:00
21,8,990.1,1,15.600000000000001,2023-09-30 08:00:00+00:00
21,9,990.9,1,18.15714285714286,2023-09-30 09:00:00+00:00
20,10,991.05,1,19.6,2023-09-30 10:00:00+00:00
19,11,991.05,1,21.4,2023-09-30 11:00:00+00:00
17,12,991.1444444444446,1,22.9,2023-09-30 12:00:00+00:00
21,13,991.2285714285715,1,23.17142857142857,2023-09-30 13:00:00+00:00
20,14,990.7333333333333,1,22.200000000000003,2023-09-30 14:00:00+00:00
15,15,990.5,1,21.65,2023-09-30 15:00:00+00:00
19,16,990.5555555555555,1,21.9,2023-09-30 16:00:00+00:00
20,17,990.2777777777778,1,22.53333333333333,2023-09-30 17:00:00+00:00
20,18,989.9499999999999,1,21.349999999999998,2023-09-30 18:00:00+00:00
17,19,990.3444444444444,0,18.666666666666668,2023-09-30 19:00:00+00:00
13,20,991.1,0,16.45,2023-09-30 20:00:00+00:00
13,21,991.6,0,15.85,2023-09-30 21:00:00+00:00
9,22,991.8090909090909,0,15.981818181818182,2023-09-30 22:00:00+00:00
17,23,991.7,0,16.299999999999997,2023-09-30 23:00:00+00:00
17,0,991.86,0,16.439999999999998,2023-10-01 00:00:00+00:00
12,1,992.1,0,15.685714285714285,2023-10-01 01:00:00+00:00
11,2,991.9499999999999,0,14.0,2023-10-01 02:00:00+00:00
9,3,992.0999999999999,0,13.350000000000001,2023-10-01 03:00:00+00:00
8,4,992.5,0,13.550000000000002,2023-10-01 04:00:00+00:00
8,5,992.5500000000001,0,13.700000000000001,2023-10-01 05:00:00+00:00
9,6,992.65,1,13.45,2023-10-01 06:00:00+00:00
11,7,992.9,1,13.55,2023-10-01 07:00:00+00:00
18,8,993.5,1,14.466666666666665,2023-10-01 08:00:00+00:00
16,9,994.2,1,15.75,2023-10-01 09:00:00+00:00
17,10,994.3399999999999,1,16.82,2023-10-01 10:00:00+00:00
20,11,993.9,1,17.75,2023-10-01 11:00:00+00:00
16,12,993.6444444444446,1,18.977777777777778,2023-10-01 12:00:00+00:00
20,13,993.2888888888889,1,20.355555555555558,2023-10-01 13:00:00+00:00
15,14,992.811111111111,1,21.522222222222226,2023-10-01 14:00:00+00:00
12,15,992.4200000000001,1,21.880000000000003,2023-10-01 15:00:00+00:00
9,16,991.6666666666666,1,21.88888888888889,2023-10-01 16:00:00+00:00
7,17,991.1272727272727,1,21.345454545454547,2023-10-01 17:00:00+00:00
0,18,991.04,1,19.84,2023-10-01 18:00:00+00:00
0,19,991.657142857143,0,17.428571428571427,2023-10-01 19:00:00+00:00
0,20,992.5625,0,15.7875,2023-10-01 20:00:00+00:00
2,21,992.9,0,15.0375,2023-10-01 21:00:00+00:00
3,22,993.0666666666667,0,13.488888888888889,2023-10-01 22:00:00+00:00
4,23,992.7625,0,12.875,2023-10-01 23:00:00+00:00
10,0,992.4,0,12.7,2023-10-02 00:00:00+00:00
12,1,992.5285714285714,0,12.485714285714286,2023-10-02 01:00:00+00:00
13,2,992.7428571428571,0,12.314285714285715,2023-10-02 02:00:00+00:00
14,3,992.842857142857,0,12.071428571428571,2023-10-02 03:00:00+00:00
15,4,992.6777777777778,0,11.844444444444445,2023-10-02 04:00:00+00:00
21,5,992.5909090909091,0,11.70909090909091,2023-10-02 05:00:00+00:00
20,6,992.5500000000001,1,11.35,2023-10-02 06:00:00+00:00
19,7,992.7818181818183,1,11.645454545454545,2023-10-02 07:00:00+00:00
19,8,993.4818181818181,1,13.245454545454544,2023-10-02 08:00:00+00:00
14,9,994.0999999999999,1,15.75,2023-10-02 09:00:00+00:00
8,10,994.0999999999999,1,18.55,2023-10-02 10:00:00+00:00
15,11,993.65,1,20.95,2023-10-02 11:00:00+00:00
19,12,993.25,1,23.3,2023-10-02 12:00:00+00:00
19,13,992.8000000000001,1,24.95,2023-10-02 13:00:00+00:00
17,14,991.85,1,25.399999999999995,2023-10-02 14:00:00+00:00
6,15,991.0500000000001,1,25.399999999999995,2023-10-02 15:00:00+00:00
13,16,990.75,1,25.35,2023-10-02 16:00:00+00:00
19,17,990.6,1,25.0,2023-10-02 17:00:00+00:00
8,18,990.4499999999999,1,23.53333333333333,2023-10-02 18:00:00+00:00
2,19,990.5200000000001,0,19.38,2023-10-02 19:00:00+00:00
2,20,990.7999999999998,0,16.7,2023-10-02 20:00:00+00:00
1,21,990.8399999999999,0,15.52,2023-10-02 21:00:00+00:00
1,22,990.82,0,14.180000000000001,2023-10-02 22:00:00+00:00
7,23,990.35,0,13.35,2023-10-02 23:00:00+00:00
15,0,989.8888888888889,0,12.61111111111111,2023-10-03 00:00:00+00:00
22,1,989.775,0,12.05,2023-10-03 01:00:00+00:00
22,2,989.7000000000002,0,11.050000000000002,2023-10-03 02:00:00+00:00
21,3,989.325,0,10.1125,2023-10-03 03:00:00+00:00
21,4,988.7571428571429,0,9.485714285714284,2023-10-03 04:00:00+00:00
20,5,987.9,0,9.1,2023-10-03 05:00:00+00:00
16,6,987.5,1,9.0,2023-10-03 06:00:00+00:00
15,7,987.4857142857143,1,10.185714285714285,2023-10-03 07:00:00+00:00
15,8,988.0,1,11.819999999999999,2023-10-03 08:00:00+00:00
15,9,988.5999999999999,1,14.049999999999999,2023-10-03 09:00:00+00:00
15,10,988.3636363636364,1,17.145454545454548,2023-10-03 10:00:00+00:00
12,11,987.9090909090909,1,20.145454545454548,2023-10-03 11:00:00+00:00
16,12,987.5499999999998,1,23.599999999999998,2023-10-03 12:00:00+00:00
20,13,987.1363636363636,1,26.127272727272725,2023-10-03 13:00:00+00:00
19,14,986.6,1,27.349999999999998,2023-10-03 14:00:00+00:00
12,15,986.1,1,27.875,2023-10-03 15:00:00+00:00
