,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
17460,2023-09-27 23:33:24+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,0
17458,2023-09-27 23:43:29+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,0
17459,2023-09-27 23:53:34+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,0
17461,2023-09-28 00:03:39+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,0
17464,2023-09-28 00:08:51+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,2
17462,2023-09-28 00:13:51+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,0
17463,2023-09-28 00:23:59+00:00,4.665037508666024,95,13.2,6.573829218896615,0.0,0.0,5.697684856402093e+129,22,2
17468,2023-09-28 00:34:04+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,2
17469,2023-09-28 00:39:17+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,7
17466,2023-09-28 00:40:14+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,9
17467,2023-09-28 00:44:20+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,9
17465,2023-09-28 00:53:49+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,18
17473,2023-09-28 00:55:42+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,22
17472,2023-09-28 01:04:44+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,22
17470,2023-09-28 01:14:49+00:00,4.539651171923064,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,22
17471,2023-09-28 01:24:54+00:00,4.5400747040098475,95,12.5,6.359398580234729,0.0,0.0,5.697684856402093e+129,22,22
17474,2023-09-28 01:31:34+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17475,2023-09-28 01:40:37+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17476,2023-09-28 01:50:42+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17477,2023-09-28 02:00:47+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17478,2023-09-28 02:10:52+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17479,2023-09-28 02:20:57+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,22
17480,2023-09-28 02:26:10+00:00,4.581816784952488,96,12.9,6.431282984710477,0.0,0.0,5.622329287653035e+129,22,21
17483,2023-09-28 02:31:01+00:00,4.518425664432722,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17482,2023-09-28 02:41:06+00:00,4.518425664432722,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17481,2023-09-28 02:51:11+00:00,4.518425664432722,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17484,2023-09-28 03:01:18+00:00,4.518425664432722,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17486,2023-09-28 03:11:23+00:00,4.518425664432722,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17485,2023-09-28 03:21:28+00:00,4.5171490714433,95,12.5,6.323299891755563,0.0,0.0,5.597427865113596e+129,22,21
17487,2023-09-28 03:31:32+00:00,4.454164343670988,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17488,2023-09-28 03:41:37+00:00,4.454164343670988,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17489,2023-09-28 03:51:42+00:00,4.454164343670988,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17490,2023-09-28 04:01:46+00:00,4.454164343670988,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17491,2023-09-28 04:11:51+00:00,4.454164343670989,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17492,2023-09-28 04:21:56+00:00,4.454164343670988,95,12.2,6.214364752088851,0.0,0.0,5.572634228508374e+129,22,21
17494,2023-09-28 04:32:01+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,21
17495,2023-09-28 04:43:35+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,21
17501,2023-09-28 04:52:12+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,21
17496,2023-09-28 04:55:48+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,21
17493,2023-09-28 05:04:11+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,22
17498,2023-09-28 05:12:24+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,22
17499,2023-09-28 05:16:26+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,22
17497,2023-09-28 05:22:30+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,22
17500,2023-09-28 05:27:38+00:00,4.278292001425245,95,11.4,5.730530906650272,0.0,0.0,5.450266950122065e+129,22,21
17503,2023-09-28 05:32:34+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,21
17502,2023-09-28 05:42:57+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,22
17509,2023-09-28 05:52:46+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,22
17505,2023-09-28 05:58:22+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,21
17504,2023-09-28 06:02:51+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,21
17507,2023-09-28 06:12:57+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,22
17506,2023-09-28 06:23:02+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,22
17508,2023-09-28 06:27:40+00:00,4.18773327698556,97,11.2,5.57750778311403,0.0,0.0,5.474528455284517e+129,22,21
17511,2023-09-28 06:33:08+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,22
17512,2023-09-28 06:44:01+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,20
17513,2023-09-28 06:49:19+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,18
17514,2023-09-28 06:53:25+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,18
17510,2023-09-28 06:57:04+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,17
17519,2023-09-28 07:03:31+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,18
17515,2023-09-28 07:08:25+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,20
17516,2023-09-28 07:13:40+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,22
17517,2023-09-28 07:23:45+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,22
17518,2023-09-28 07:26:47+00:00,4.1185883242540084,97,10.9,5.422364614067917,0.0,0.0,5.572634228508374e+129,22,21
17523,2023-09-28 07:33:52+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,20
17520,2023-09-28 07:35:10+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,21
17521,2023-09-28 07:43:59+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,21
17527,2023-09-28 07:54:07+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,22
17522,2023-09-28 07:58:34+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,21
17524,2023-09-28 08:04:12+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,22
17528,2023-09-28 08:07:16+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,21
17525,2023-09-28 08:14:17+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,22
17526,2023-09-28 08:24:22+00:00,4.454164343670988,96,12.3,6.250784096437886,0.0,0.0,5.697684856402093e+129,22,22
17537,2023-09-28 08:39:19+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,21
17529,2023-09-28 08:42:51+00:00,5.17405424442871,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,20
17530,2023-09-28 08:44:35+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,21
17531,2023-09-28 08:56:38+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,20
17532,2023-09-28 09:02:07+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,19
17533,2023-09-28 09:09:15+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,21
17534,2023-09-28 09:13:08+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,22
17535,2023-09-28 09:15:23+00:00,5.174240319594994,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,19
17536,2023-09-28 09:25:24+00:00,5.17386816249822,93,15.4,7.921375833868765,0.0,0.0,5.748469272022063e+129,22,18
17542,2023-09-28 09:38:48+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,18
17539,2023-09-28 09:39:37+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,17
17540,2023-09-28 09:47:44+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,20
17541,2023-09-28 09:50:24+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,19
17538,2023-09-28 09:57:31+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,21
17543,2023-09-28 10:00:26+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,22
17544,2023-09-28 10:05:30+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,22
17545,2023-09-28 10:10:57+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,21
17547,2023-09-28 10:18:58+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,18
17546,2023-09-28 10:29:08+00:00,5.704325143774109,74,14.7,8.795576888860685,0.0,0.0,5.825476274190833e+129,22,19
17549,2023-09-28 10:30:20+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,21
17550,2023-09-28 10:37:06+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,19
17551,2023-09-28 10:48:17+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,20
17552,2023-09-28 10:52:15+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,21
17548,2023-09-28 10:58:43+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,21
17557,2023-09-28 11:02:23+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,21
17553,2023-09-28 11:06:18+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,21
17554,2023-09-28 11:17:52+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,22
17555,2023-09-28 11:21:15+00:00,5.93511554438403,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,22
17556,2023-09-28 11:28:29+00:00,5.933661993055899,68,14.8,9.096489542311136,0.0,0.0,5.903491047618246e+129,22,18
17558,2023-09-28 11:31:03+00:00,6.188098696199482,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,16
17560,2023-09-28 11:38:41+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,16
17561,2023-09-28 11:41:09+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,17
17562,2023-09-28 11:49:06+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,14
17569,2023-09-28 11:52:50+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,12
17563,2023-09-28 11:58:29+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,13
17559,2023-09-28 12:03:12+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,11
17565,2023-09-28 12:07:06+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,10
17568,2023-09-28 12:10:00+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,9
17564,2023-09-28 12:17:11+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,9
17566,2023-09-28 12:23:13+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,11
17567,2023-09-28 12:27:22+00:00,6.187789713779351,62,14.9,9.508867524181975,0.0,0.0,5.748469272022063e+129,22,11
17571,2023-09-28 12:33:26+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,10
17575,2023-09-28 12:39:03+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,9
17572,2023-09-28 12:42:59+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,9
17573,2023-09-28 12:47:38+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,9
17574,2023-09-28 12:52:50+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,8
17570,2023-09-28 12:58:09+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,13
17576,2023-09-28 13:00:37+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,14
17577,2023-09-28 13:07:59+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,14
17578,2023-09-28 13:11:33+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,13
17579,2023-09-28 13:18:06+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,14
17581,2023-09-28 13:23:45+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,15
17580,2023-09-28 13:29:14+00:00,6.294943764628127,58,14.5,9.7114043696968,0.0,0.0,5.7996959301917e+129,22,13
17583,2023-09-28 13:34:13+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,10
17584,2023-09-28 13:38:21+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,11
17585,2023-09-28 13:43:07+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,11
17586,2023-09-28 13:48:28+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,11
17591,2023-09-28 13:58:34+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,10
17582,2023-09-28 14:01:03+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,12
17587,2023-09-28 14:08:56+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,16
17588,2023-09-28 14:18:54+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,16
17589,2023-09-28 14:22:45+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,17
17590,2023-09-28 14:29:05+00:00,6.459479616306022,46,11.9,9.740148018289736,0.0,0.0,5.723022017716105e+129,22,16
17592,2023-09-28 14:31:41+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,17
17593,2023-09-28 14:39:11+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,18
17594,2023-09-28 14:49:17+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,17
17595,2023-09-28 14:59:26+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,18
17596,2023-09-28 15:02:22+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,16
17599,2023-09-28 15:13:24+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,14
17597,2023-09-28 15:18:29+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,14
17598,2023-09-28 15:21:26+00:00,6.488912172692613,44,11.5,9.653775823193827,0.0,0.0,5.672457322845295e+129,22,16
17608,2023-09-28 15:30:12+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,14
17607,2023-09-28 15:39:13+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,13
17606,2023-09-28 15:39:59+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,12
17605,2023-09-28 15:53:01+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,15
17609,2023-09-28 15:55:20+00:00,6.489646136740588,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,16
17604,2023-09-28 16:00:16+00:00,6.489646136740588,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,16
17600,2023-09-28 16:11:48+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,16
17603,2023-09-28 16:19:03+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,14
17602,2023-09-28 16:22:37+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,13
17601,2023-09-28 16:29:03+00:00,6.488912172692613,43,11.1,9.653775823193827,0.0,0.0,5.697684856402093e+129,22,5
17612,2023-09-28 16:33:55+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,3
17613,2023-09-28 16:44:05+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,4
17610,2023-09-28 16:46:33+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,3
17614,2023-09-28 16:52:43+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,3
17611,2023-09-28 16:59:06+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,2
17615,2023-09-28 17:03:41+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,0
17620,2023-09-28 17:08:17+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,0
17616,2023-09-28 17:11:15+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,0
17617,2023-09-28 17:19:02+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,2
17618,2023-09-28 17:21:22+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,3
17619,2023-09-28 17:27:28+00:00,6.429901392832049,45,11.4,9.624890374672924,0.0,0.0,5.622329287653035e+129,22,4
17622,2023-09-28 17:31:29+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,4
17623,2023-09-28 17:35:10+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,6
17624,2023-09-28 17:41:37+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,6
17625,2023-09-28 17:52:58+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,6
17626,2023-09-28 17:56:56+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,7
17621,2023-09-28 18:01:55+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,8
17627,2023-09-28 18:05:23+00:00,6.206453583519394,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,10
17628,2023-09-28 18:12:02+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,10
17629,2023-09-28 18:23:25+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,9
17630,2023-09-28 18:29:05+00:00,6.203218701640931,53,12.6,9.36273486090842,0.0,0.0,5.547947922121097e+129,22,7
17631,2023-09-28 18:32:19+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,7
17633,2023-09-28 18:42:26+00:00,5.480941561855412,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,8
17638,2023-09-28 18:52:31+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,8
17634,2023-09-28 18:57:35+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,9
17632,2023-09-28 19:02:38+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,9
17636,2023-09-28 19:12:43+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,9
17635,2023-09-28 19:14:54+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,10
17637,2023-09-28 19:22:50+00:00,5.480941561855406,67,12.0,7.921375833868765,0.0,0.0,5.523368492118158e+129,22,10
17639,2023-09-28 19:32:55+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,10
17640,2023-09-28 19:44:13+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,11
17641,2023-09-28 19:48:31+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,8
17642,2023-09-28 19:53:07+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,7
17643,2023-09-28 20:03:14+00:00,5.041912488797594,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,8
17644,2023-09-28 20:07:54+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,7
17645,2023-09-28 20:13:20+00:00,5.041912488797601,77,11.8,7.162761551935689,0.0,0.0,5.697684856402093e+129,22,7
