available_bike_stands,available_bikes,bike_stands,name,address,number,date,lat,lon,last_updated
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-20T23:11:38,46.545947,15.644015,1710975898000.0
8,12,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-20T23:11:38,46.554741,15.659814,1710975888000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-20T23:11:38,46.565603,15.623133,1710976104000.0
7,13,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-20T23:11:38,46.56056,15.652935,1710975772000.0
4,16,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T00:43:46,46.54199,15.63831,1710981718000.0
14,6,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T00:43:46,46.557328,15.646833,1710981397000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T00:43:46,46.558519,15.649072,1710981243000.0
2,18,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T00:43:46,46.561555,15.65692,1710981244000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T00:43:46,46.554703,15.652826,1710981258000.0
19,1,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T00:43:46,46.558498,15.64146,1710981421000.0
6,16,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T00:43:46,46.562695,15.62935,1710981428000.0
0,20,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T00:43:46,46.559319,15.63498,1710981346000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T00:43:46,46.560761,15.64053,1710981231000.0
10,10,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T00:43:46,46.550683,15.639333,1710981452000.0
17,3,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T00:43:46,46.558924,15.644443,1710981728000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T00:43:46,46.549005,15.635014,1710981273000.0
11,9,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T00:43:46,46.552652,15.646023,1710981301000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T00:43:46,46.551963,15.651564,1710981721000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T00:43:46,46.542655,15.634329,1710981486000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T00:43:46,46.553109,15.624098,1710981231000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T00:43:46,46.556731,15.64212,1710981721000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T00:43:46,46.56196,15.650235,1710981720000.0
18,2,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T00:43:46,46.560227,15.650781,1710981538000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T00:43:46,46.561422,15.637118,1710981516000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T00:43:46,46.56294,15.644185,1710981719000.0
15,5,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T00:43:46,46.558534,15.654739,1710981231000.0
5,15,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T00:43:46,46.548853,15.645591,1710981266000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T00:43:46,46.543986,15.629317,1710981594000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T00:43:46,46.545947,15.644015,1710981344000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T00:43:46,46.554741,15.659814,1710981488000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T00:43:46,46.565603,15.623133,1710981276000.0
8,12,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T00:43:46,46.56056,15.652935,1710981219000.0
4,16,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T01:43:25,46.54199,15.63831,1710985350000.0
14,6,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T01:43:25,46.557328,15.646833,1710985028000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T01:43:25,46.558519,15.649072,1710985048000.0
2,18,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T01:43:25,46.561555,15.65692,1710984875000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T01:43:25,46.554703,15.652826,1710984888000.0
18,2,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T01:43:25,46.558498,15.64146,1710985052000.0
9,13,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T01:43:25,46.562695,15.62935,1710985063000.0
0,20,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T01:43:25,46.559319,15.63498,1710984976000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T01:43:25,46.560761,15.64053,1710984862000.0
10,10,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T01:43:25,46.550683,15.639333,1710985084000.0
16,4,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T01:43:25,46.558924,15.644443,1710984756000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T01:43:25,46.549005,15.635014,1710984904000.0
12,8,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T01:43:25,46.552652,15.646023,1710984933000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T01:43:25,46.551963,15.651564,1710985354000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T01:43:25,46.542655,15.634329,1710985116000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T01:43:25,46.553109,15.624098,1710984860000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T01:43:25,46.556731,15.64212,1710985353000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T01:43:25,46.56196,15.650235,1710985353000.0
18,2,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T01:43:25,46.560227,15.650781,1710985168000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T01:43:25,46.561422,15.637118,1710985146000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T01:43:25,46.56294,15.644185,1710985351000.0
16,4,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T01:43:25,46.558534,15.654739,1710984864000.0
5,15,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T01:43:25,46.548853,15.645591,1710984897000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T01:43:25,46.543986,15.629317,1710985055000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T01:43:25,46.545947,15.644015,1710984974000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T01:43:25,46.554741,15.659814,1710984975000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T01:43:25,46.565603,15.623133,1710984907000.0
8,12,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T01:43:25,46.56056,15.652935,1710984849000.0
4,16,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T02:18:22,46.54199,15.63831,1710987165000.0
14,6,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T02:18:22,46.557328,15.646833,1710987449000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T02:18:22,46.558519,15.649072,1710987297000.0
2,18,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T02:18:22,46.561555,15.65692,1710987297000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T02:18:22,46.554703,15.652826,1710987309000.0
18,2,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T02:18:22,46.558498,15.64146,1710986868000.0
9,13,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T02:18:22,46.562695,15.62935,1710986881000.0
0,20,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T02:18:22,46.559319,15.63498,1710987396000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T02:18:22,46.560761,15.64053,1710987283000.0
10,10,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T02:18:22,46.550683,15.639333,1710986899000.0
14,6,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T02:18:22,46.558924,15.644443,1710987178000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T02:18:22,46.549005,15.635014,1710987325000.0
12,8,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T02:18:22,46.552652,15.646023,1710987354000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T02:18:22,46.551963,15.651564,1710987169000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T02:18:22,46.542655,15.634329,1710986932000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T02:18:22,46.553109,15.624098,1710987281000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T02:18:22,46.556731,15.64212,1710987170000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T02:18:22,46.56196,15.650235,1710987169000.0
18,2,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T02:18:22,46.560227,15.650781,1710986984000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T02:18:22,46.561422,15.637118,1710986962000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T02:18:22,46.56294,15.644185,1710987167000.0
16,4,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T02:18:22,46.558534,15.654739,1710987285000.0
5,15,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T02:18:22,46.548853,15.645591,1710987318000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T02:18:22,46.543986,15.629317,1710986871000.0
9,11,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T02:18:22,46.545947,15.644015,1710987395000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T02:18:22,46.554741,15.659814,1710987395000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T02:18:22,46.565603,15.623133,1710987329000.0
8,12,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T02:18:22,46.56056,15.652935,1710987269000.0
4,16,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T03:12:31,46.54199,15.63831,1710990371000.0
14,6,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T03:12:31,46.557328,15.646833,1710990659000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T03:12:31,46.558519,15.649072,1710990657000.0
2,18,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T03:12:31,46.561555,15.65692,1710990114000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T03:12:31,46.554703,15.652826,1710990658000.0
19,1,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T03:12:31,46.558498,15.64146,1710990659000.0
9,13,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T03:12:31,46.562695,15.62935,1710990658000.0
0,20,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T03:12:31,46.559319,15.63498,1710990658000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T03:12:31,46.560761,15.64053,1710990657000.0
10,10,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T03:12:31,46.550683,15.639333,1710990656000.0
14,6,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T03:12:31,46.558924,15.644443,1710990657000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T03:12:31,46.549005,15.635014,1710990656000.0
12,8,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T03:12:31,46.552652,15.646023,1710990657000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T03:12:31,46.551963,15.651564,1710990656000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T03:12:31,46.542655,15.634329,1710990338000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T03:12:31,46.553109,15.624098,1710990656000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T03:12:31,46.556731,15.64212,1710990196000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T03:12:31,46.56196,15.650235,1710990658000.0
17,3,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T03:12:31,46.560227,15.650781,1710990372000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T03:12:31,46.561422,15.637118,1710990657000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T03:12:31,46.56294,15.644185,1710990658000.0
16,4,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T03:12:31,46.558534,15.654739,1710990656000.0
5,15,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T03:12:31,46.548853,15.645591,1710990657000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T03:12:31,46.543986,15.629317,1710990503000.0
8,12,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T03:12:31,46.545947,15.644015,1710990363000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T03:12:31,46.554741,15.659814,1710990234000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T03:12:31,46.565603,15.623133,1710990657000.0
8,12,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T03:12:31,46.56056,15.652935,1710990657000.0
4,16,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T04:12:30,46.54199,15.63831,1710994001000.0
14,6,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T04:12:30,46.557328,15.646833,1710994290000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T04:12:30,46.558519,15.649072,1710994289000.0
2,18,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T04:12:30,46.561555,15.65692,1710993746000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T04:12:30,46.554703,15.652826,1710994288000.0
19,1,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T04:12:30,46.558498,15.64146,1710994291000.0
9,13,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T04:12:30,46.562695,15.62935,1710994290000.0
0,20,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T04:12:30,46.559319,15.63498,1710994290000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T04:12:30,46.560761,15.64053,1710994287000.0
11,9,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T04:12:30,46.550683,15.639333,1710994288000.0
14,6,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T04:12:30,46.558924,15.644443,1710994289000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T04:12:30,46.549005,15.635014,1710994287000.0
13,7,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T04:12:30,46.552652,15.646023,1710994290000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T04:12:30,46.551963,15.651564,1710994289000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T04:12:30,46.542655,15.634329,1710993971000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T04:12:30,46.553109,15.624098,1710994287000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T04:12:30,46.556731,15.64212,1710993828000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T04:12:30,46.56196,15.650235,1710994289000.0
17,3,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T04:12:30,46.560227,15.650781,1710994004000.0
12,10,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T04:12:30,46.561422,15.637118,1710994287000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T04:12:30,46.56294,15.644185,1710994290000.0
15,5,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T04:12:30,46.558534,15.654739,1710994287000.0
4,16,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T04:12:30,46.548853,15.645591,1710994290000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T04:12:30,46.543986,15.629317,1710994134000.0
8,12,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T04:12:30,46.545947,15.644015,1710993995000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T04:12:30,46.554741,15.659814,1710993865000.0
7,13,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T04:12:30,46.565603,15.623133,1710994287000.0
8,12,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T04:12:30,46.56056,15.652935,1710994288000.0
5,15,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T05:10:08,46.54199,15.63831,1710997634000.0
12,8,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T05:10:08,46.557328,15.646833,1710997667000.0
17,3,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T05:10:08,46.558519,15.649072,1710997451000.0
1,19,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T05:10:08,46.561555,15.65692,1710997483000.0
7,14,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T05:10:08,46.554703,15.652826,1710997314000.0
20,0,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T05:10:08,46.558498,15.64146,1710997321000.0
12,10,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T05:10:08,46.562695,15.62935,1710997323000.0
1,19,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T05:10:08,46.559319,15.63498,1710997319000.0
18,2,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T05:10:08,46.560761,15.64053,1710997312000.0
13,7,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T05:10:08,46.550683,15.639333,1710997550000.0
14,6,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T05:10:08,46.558924,15.644443,1710997314000.0
19,1,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T05:10:08,46.549005,15.635014,1710997312000.0
11,9,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T05:10:08,46.552652,15.646023,1710997769000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T05:10:08,46.551963,15.651564,1710997315000.0
9,11,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T05:10:08,46.542655,15.634329,1710997603000.0
10,10,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T05:10:08,46.553109,15.624098,1710997315000.0
10,10,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T05:10:08,46.556731,15.64212,1710997460000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T05:10:08,46.56196,15.650235,1710997316000.0
14,6,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T05:10:08,46.560227,15.650781,1710997638000.0
14,8,22,GOSPOSVETSKA C. - VRBANSKA C.,Gosposvetska cesta 20,2,2024-03-21T05:10:08,46.561422,15.637118,1710997316000.0
8,8,16,MLADINSKA UL. - TRUBARJEVA UL.,Mladinska ulica 15,5,2024-03-21T05:10:08,46.56294,15.644185,1710997316000.0
16,4,20,MLINSKA UL . - AVTOBUSNA POSTAJA,Mlinska ulica 24,12,2024-03-21T05:10:08,46.558534,15.654739,1710997315000.0
5,15,20,LJUBLJANSKA UL. - II. GIMNAZIJA,Ljubljanska ul. 30-25,15,2024-03-21T05:10:08,46.548853,15.645591,1710997459000.0
13,7,20,NICEHASH - C. PROLETARSKIH BRIGAD,C. PROLETARSKIH BRIGAD 71,26,2024-03-21T05:10:08,46.543986,15.629317,1710997400000.0
8,12,20,LJUBLJANSKA UL. - FOCHEVA,LJUBLJANSKA 41,23,2024-03-21T05:10:08,46.545947,15.644015,1710997629000.0
6,14,20,JHMB – DVOETAŽNI MOST,Cesta XIV. divizije,27,2024-03-21T05:10:08,46.554741,15.659814,1710997496000.0
8,12,20,LIDL - KOROŠKA C.,Koroška cesta 173,18,2024-03-21T05:10:08,46.565603,15.623133,1710997315000.0
6,14,20,PARTIZANSKA C. - CANKARJEVA UL.,Partizanska c. 13,11,2024-03-21T05:10:08,46.56056,15.652935,1710997317000.0
7,13,20,"VZAJEMNA, VARUH ZDRAVJA - BETNAVSKA C.",Betnavska c. 83,24,2024-03-21T06:12:57,46.54199,15.63831,1711001526000.0
6,14,20,TELEMACH - GLAVNI TRG - STARI PERON,Glavni trg 20,10,2024-03-21T06:12:57,46.557328,15.646833,1711001559000.0
15,5,20,NKBM - TRG LEONA ŠTUKLJA,Ulica slovenske osamosvojitve 5,9,2024-03-21T06:12:57,46.558519,15.649072,1711001556000.0
3,17,20,PARTIZANSKA C. - ŽELEZNIŠKA POSTAJA,Partizanska cesta 46-48,13,2024-03-21T06:12:57,46.561555,15.65692,1711001021000.0
6,15,21,EUROPARK - POBREŠKA C.,Pobreška cesta 18,20,2024-03-21T06:12:57,46.554703,15.652826,1711001557000.0
18,2,20,STROSSMAYERJEVA UL. - TRŽNICA,Strossmayerjeva ulica 3,4,2024-03-21T06:12:57,46.558498,15.64146,1711001304000.0
18,4,22,GOSPOSVETSKA C. - TURNERJEVA UL.,Gosposvetska cesta 69,1,2024-03-21T06:12:57,46.562695,15.62935,1711000967000.0
8,12,20,KOROŠKA C. - KOROŠKI VETER,Koroška cesta 74,16,2024-03-21T06:12:57,46.559319,15.63498,1711000989000.0
16,4,20,GOSPOSVETSKA C. - III. GIMNAZIJA,Gosposvetska cesta 4,3,2024-03-21T06:12:57,46.560761,15.64053,1711001553000.0
15,5,20,GORKEGA UL. - OŠ FRANCETA PREŠERNA,Gorkega ulica 32,21,2024-03-21T06:12:57,46.550683,15.639333,1711001558000.0
12,8,20,POŠTA - SLOMŠKOV TRG,Slomškov trg 10,6,2024-03-21T06:12:57,46.558924,15.644443,1711001555000.0
18,2,20,DVORANA TABOR,Gorkega ulica 48,22,2024-03-21T06:12:57,46.549005,15.635014,1711001555000.0
9,11,20,ULICA MOŠE PIJADA - UKC,Ulica Moše Pijada 6,14,2024-03-21T06:12:57,46.552652,15.646023,1711001312000.0
1,19,20,LIDL - TITOVA C.,Titova cesta 15,19,2024-03-21T06:12:57,46.551963,15.651564,1711001553000.0
8,12,20,SPAR - TRŽNICA TABOR,Kardeljeva c. 55,25,2024-03-21T06:12:57,46.542655,15.634329,1711001235000.0
12,8,20,NA POLJANAH - HEROJA ŠERCERJA,NA POLJANAH 53,17,2024-03-21T06:12:57,46.553109,15.624098,1711001553000.0
9,11,20,UM FGPA - LENT - SODNI STOLP,Pristan 6,28,2024-03-21T06:12:57,46.556731,15.64212,1711001232000.0
19,1,20,RAZLAGOVA UL. - OBČINA,Razlagova ulica 1,8,2024-03-21T06:12:57,46.56196,15.650235,1711001557000.0
15,5,20,PARTIZANSKA C. - TIC,Partizanska cesta 6a,7,2024-03-21T06:12:57,46.560227,15.650781,1711001277000.0
